line,commit_id,count,line_level_label
boolean getMapperDirectoryRedirectEnabled();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setUseRelativeRedirects(boolean useRelativeRedirects);,0093619f08f567513ee18227a5e02178d72e2855,0,0
boolean getUseRelativeRedirects();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setDispatchersUseEncodedPaths(boolean dispatchersUseEncodedPaths);,0093619f08f567513ee18227a5e02178d72e2855,0,0
boolean getDispatchersUseEncodedPaths();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setRequestCharacterEncoding(String encoding);,0093619f08f567513ee18227a5e02178d72e2855,0,0
String getRequestCharacterEncoding();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setResponseCharacterEncoding(String encoding);,0093619f08f567513ee18227a5e02178d72e2855,0,0
String getResponseCharacterEncoding();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setAllowMultipleLeadingForwardSlashInPath(,0093619f08f567513ee18227a5e02178d72e2855,0,0
boolean getAllowMultipleLeadingForwardSlashInPath();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void incrementInProgressAsyncCount();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void decrementInProgressAsyncCount();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setCreateUploadTargets(boolean createUploadTargets);,0093619f08f567513ee18227a5e02178d72e2855,0,0
boolean getCreateUploadTargets();,0093619f08f567513ee18227a5e02178d72e2855,0,0
boolean getAlwaysAccessSession();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setAlwaysAccessSession(boolean alwaysAccessSession);,0093619f08f567513ee18227a5e02178d72e2855,0,0
boolean getContextGetResourceRequiresSlash();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setContextGetResourceRequiresSlash(boolean contextGetResourceRequiresSlash);,0093619f08f567513ee18227a5e02178d72e2855,0,0
boolean getDispatcherWrapsSameObject();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setDispatcherWrapsSameObject(boolean dispatcherWrapsSameObject);,0093619f08f567513ee18227a5e02178d72e2855,0,0
NamingResourcesImpl getGlobalNamingResources();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setGlobalNamingResources,0093619f08f567513ee18227a5e02178d72e2855,0,0
javax.naming.Context getGlobalNamingContext();,0093619f08f567513ee18227a5e02178d72e2855,0,0
int getPort();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setPort(int port);,0093619f08f567513ee18227a5e02178d72e2855,0,0
int getPortOffset();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setPortOffset(int portOffset);,0093619f08f567513ee18227a5e02178d72e2855,0,0
int getPortWithOffset();,0093619f08f567513ee18227a5e02178d72e2855,0,0
String getAddress();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setAddress(String address);,0093619f08f567513ee18227a5e02178d72e2855,0,0
String getShutdown();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setShutdown(String shutdown);,0093619f08f567513ee18227a5e02178d72e2855,0,0
ClassLoader getParentClassLoader();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setParentClassLoader(ClassLoader parent);,0093619f08f567513ee18227a5e02178d72e2855,0,0
Catalina getCatalina();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setCatalina(Catalina catalina);,0093619f08f567513ee18227a5e02178d72e2855,0,0
File getCatalinaBase();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setCatalinaBase(File catalinaBase);,0093619f08f567513ee18227a5e02178d72e2855,0,0
File getCatalinaHome();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setCatalinaHome(File catalinaHome);,0093619f08f567513ee18227a5e02178d72e2855,0,0
int getUtilityThreads();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void setUtilityThreads(int utilityThreads);,0093619f08f567513ee18227a5e02178d72e2855,0,0
void addService(Service service);,0093619f08f567513ee18227a5e02178d72e2855,0,0
void await();,0093619f08f567513ee18227a5e02178d72e2855,0,0
Service findService(String name);,0093619f08f567513ee18227a5e02178d72e2855,0,0
Service[] findServices();,0093619f08f567513ee18227a5e02178d72e2855,0,0
void removeService(Service service);,0093619f08f567513ee18227a5e02178d72e2855,0,0
ScheduledExecutorService getUtilityExecutor();,0093619f08f567513ee18227a5e02178d72e2855,0,0
"ContextAccessController.unsetSecurityToken(container, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,2,0
"ContextAccessController.unsetSecurityToken(container, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,2,1
"ContextAccessController.setSecurityToken(getName(), token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,0
"ContextAccessController.setSecurityToken(container, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,0
"ContextBindings.bindContext(container, namingContext, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,0
"log.debug(""Bound "" + container );",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,0
"ContextAccessController.setWritable(getName(), token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,0
"ContextBindings.unbindContext(container, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,0
"ContextAccessController.unsetSecurityToken(getName(), token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,0
"ContextAccessController.setSecurityToken(getName(), token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,1
"ContextAccessController.setSecurityToken(container, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,1
"ContextBindings.bindContext(container, namingContext, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,1
"log.debug(""Bound "" + container );",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,1
"ContextAccessController.setWritable(getName(), token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,1
"ContextBindings.unbindContext(container, token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,1
"ContextAccessController.unsetSecurityToken(getName(), token);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,1,1
"Hashtable<String, Object> contextEnv = new Hashtable<>();",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
try {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"namingContext = new NamingContext(contextEnv, getName());",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
} catch (NamingException e) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
// Never happens,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
},09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
if( log.isDebugEnabled() ) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
// Configure write when read-only behaviour,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
namingContext.setExceptionOnFailedWrite(,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
getExceptionOnFailedWrite());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
// Setting the context in read/write mode,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
createNamingContext();,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
logger.error,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"(sm.getString(""naming.namingContextCreationFailed"", e));",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
namingResources.addPropertyChangeListener(this);,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
// Binding the naming context to the class loader,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
if (container instanceof Context) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
// Setting the context in read only mode,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
ContextAccessController.setReadOnly(getName());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"ContextBindings.bindClassLoader(container, token,",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
((Context) container).getLoader().getClassLoader());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"logger.error(sm.getString(""naming.bindFailed"", e));",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
if (container instanceof Server) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
org.apache.naming.factory.ResourceLinkFactory.setGlobalContext,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
this.getClass().getClassLoader());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
if (container instanceof StandardServer) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
((StandardServer) container).setGlobalNamingContext,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
(namingContext);,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
} finally {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"// Regardless of success, so that we can do cleanup on configure_stop",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
initialized = true;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"ContextBindings.unbindClassLoader(container, token,",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
namingResources.removePropertyChangeListener(this);,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
// unregister mbeans.,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
Collection<ObjectName> names = objectNames.values();,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
for (ObjectName objectName : names) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"Registry.getRegistry(null, null).unregisterComponent(objectName);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
objectNames.clear();,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
namingContext = null;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
envCtx = null;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
compCtx = null;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
initialized = false;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,0
"Hashtable<String, Object> contextEnv = new Hashtable<>();",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
"namingContext = new NamingContext(contextEnv, getName());",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
} catch (NamingException e) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
// Never happens,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
},09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
if( log.isDebugEnabled() ) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
// Configure write when read-only behaviour,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
namingContext.setExceptionOnFailedWrite(,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
getExceptionOnFailedWrite());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
// Setting the context in read/write mode,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
try {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
createNamingContext();,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
logger.error,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
"(sm.getString(""naming.namingContextCreationFailed"", e));",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
namingResources.addPropertyChangeListener(this);,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
// Binding the naming context to the class loader,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
if (container instanceof Context) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
// Setting the context in read only mode,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
ContextAccessController.setReadOnly(getName());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
"ContextBindings.bindClassLoader(container, token,",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
((Context) container).getLoader().getClassLoader());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
"logger.error(sm.getString(""naming.bindFailed"", e));",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
if (container instanceof Server) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
org.apache.naming.factory.ResourceLinkFactory.setGlobalContext,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
(namingContext);,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
this.getClass().getClassLoader());,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
if (container instanceof StandardServer) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
((StandardServer) container).setGlobalNamingContext,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
initialized = true;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
"ContextBindings.unbindClassLoader(container, token,",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
namingResources.removePropertyChangeListener(this);,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
// unregister mbeans.,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
Collection<ObjectName> names = objectNames.values();,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
for (ObjectName objectName : names) {,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
"Registry.getRegistry(null, null).unregisterComponent(objectName);",09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
objectNames.clear();,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
namingContext = null;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
envCtx = null;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
compCtx = null;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
initialized = false;,09a6f97c46906a2490a3fbb6e1ab289e346aa3f6,0,1
"public LinkedBlockingDeque(final int capacity, final boolean fairness) {",c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,5,1
"LinkedBlockingDeque(final int capacity, final boolean fairness) {",c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,4,0
public LinkedBlockingDeque(final boolean fairness) {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,3,1
public LinkedBlockingDeque(final int capacity) {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,3,1
LinkedBlockingDeque(final boolean fairness) {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,2,0
LinkedBlockingDeque(final int capacity) {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,2,0
public LinkedBlockingDeque() {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,2,1
public LinkedBlockingDeque(final Collection<? extends E> c) {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,2,1
LinkedBlockingDeque() {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,1,0
LinkedBlockingDeque(final Collection<? extends E> c) {,c63b807eef84d99ecd1c1a478cbc33c78e6a2afc,1,0
String uri = getRequestURI();,898c64a09de630caca32c171c70c3658923393ad,3,0
String uri = getRequestURI();,898c64a09de630caca32c171c70c3658923393ad,3,1
do {,898c64a09de630caca32c171c70c3658923393ad,2,0
} while (pos < uri.length() && uri.charAt(pos) == '/');,898c64a09de630caca32c171c70c3658923393ad,2,0
uri = uri.substring(pos);,898c64a09de630caca32c171c70c3658923393ad,2,0
String canonicalContextPath = getServletContext().getContextPath();,898c64a09de630caca32c171c70c3658923393ad,1,0
if (!getContext().getAllowMultipleLeadingForwardSlashInPath()) {,898c64a09de630caca32c171c70c3658923393ad,1,0
// relative URI if used with sendRedirect().,898c64a09de630caca32c171c70c3658923393ad,1,0
},898c64a09de630caca32c171c70c3658923393ad,1,0
char[] uriChars = uri.toCharArray();,898c64a09de630caca32c171c70c3658923393ad,1,0
String canonicalContextPath = getServletContext().getContextPath();,898c64a09de630caca32c171c70c3658923393ad,1,1
char[] uriChars = uri.toCharArray();,898c64a09de630caca32c171c70c3658923393ad,1,1
// Ensure that the returned value only starts with a single '/'.,898c64a09de630caca32c171c70c3658923393ad,0,0
// This prevents the value being misinterpreted as a protocol-,898c64a09de630caca32c171c70c3658923393ad,0,0
pos++;,898c64a09de630caca32c171c70c3658923393ad,0,0
pos--;,898c64a09de630caca32c171c70c3658923393ad,0,0
"void checkRecycled(Request req, Response res);",f5197f35352407c8fb385e320af7b4281d9ac22e,4,0
"public void checkRecycled(Request req, Response res);",f5197f35352407c8fb385e320af7b4281d9ac22e,4,1
"void service(Request req, Response res) throws Exception;",f5197f35352407c8fb385e320af7b4281d9ac22e,2,0
"boolean prepare(Request req, Response res) throws Exception;",f5197f35352407c8fb385e320af7b4281d9ac22e,2,0
"boolean asyncDispatch(Request req, Response res, SocketEvent status) throws Exception;",f5197f35352407c8fb385e320af7b4281d9ac22e,2,0
"void log(Request req, Response res, long time);",f5197f35352407c8fb385e320af7b4281d9ac22e,2,0
"public void service(Request req, Response res) throws Exception;",f5197f35352407c8fb385e320af7b4281d9ac22e,2,1
"public boolean prepare(Request req, Response res) throws Exception;",f5197f35352407c8fb385e320af7b4281d9ac22e,2,1
"public boolean asyncDispatch(Request req, Response res, SocketEvent status) throws Exception;",f5197f35352407c8fb385e320af7b4281d9ac22e,2,1
"public void log(Request req, Response res, long time);",f5197f35352407c8fb385e320af7b4281d9ac22e,2,1
String getDomain();,f5197f35352407c8fb385e320af7b4281d9ac22e,0,0
public String getDomain();,f5197f35352407c8fb385e320af7b4281d9ac22e,0,1
"CompletedStuckThread(Thread thread, long totalActiveTime) {",dc55eb0f0456c7914617be27e9fe3e273e216abb,1,0
"public CompletedStuckThread(Thread thread, long totalActiveTime) {",dc55eb0f0456c7914617be27e9fe3e273e216abb,1,1
"MonitoredThread(Thread thread, String requestUri,",dc55eb0f0456c7914617be27e9fe3e273e216abb,0,0
"public MonitoredThread(Thread thread, String requestUri,",dc55eb0f0456c7914617be27e9fe3e273e216abb,0,1
private static final void init() {,10bc37aeb8b3daadbb7a6953e1916e16c42bd119,3,1
private static void init() {,10bc37aeb8b3daadbb7a6953e1916e16c42bd119,2,0
if (mediaType != null) {,b2bab804b543bfe181fe435efe35628ce0e21b39,3,0
String encoding = contentType.substring(start + 8);,b2bab804b543bfe181fe435efe35628ce0e21b39,3,1
MediaType mediaType = null;,b2bab804b543bfe181fe435efe35628ce0e21b39,2,0
} catch (IOException e) {,b2bab804b543bfe181fe435efe35628ce0e21b39,2,0
return null;,b2bab804b543bfe181fe435efe35628ce0e21b39,2,0
if (start < 0) {,b2bab804b543bfe181fe435efe35628ce0e21b39,2,1
return null;,b2bab804b543bfe181fe435efe35628ce0e21b39,2,1
if (end >= 0) {,b2bab804b543bfe181fe435efe35628ce0e21b39,2,1
"encoding = encoding.substring(0, end);",b2bab804b543bfe181fe435efe35628ce0e21b39,2,1
encoding = encoding.trim();,b2bab804b543bfe181fe435efe35628ce0e21b39,2,1
"if (encoding.length() > 2 && encoding.startsWith(""\"""") && encoding.endsWith(""\"""")) {",b2bab804b543bfe181fe435efe35628ce0e21b39,2,1
"encoding = encoding.substring(1, encoding.length() - 1);",b2bab804b543bfe181fe435efe35628ce0e21b39,2,1
try {,b2bab804b543bfe181fe435efe35628ce0e21b39,1,0
mediaType = MediaType.parseMediaType(new StringReader(contentType));,b2bab804b543bfe181fe435efe35628ce0e21b39,1,0
// Ignore - null test below handles this,b2bab804b543bfe181fe435efe35628ce0e21b39,1,0
return mediaType.getCharset();,b2bab804b543bfe181fe435efe35628ce0e21b39,1,0
"int start = contentType.indexOf(""charset="");",b2bab804b543bfe181fe435efe35628ce0e21b39,1,1
},b2bab804b543bfe181fe435efe35628ce0e21b39,1,1
int end = encoding.indexOf(';');,b2bab804b543bfe181fe435efe35628ce0e21b39,1,1
return encoding.trim();,b2bab804b543bfe181fe435efe35628ce0e21b39,1,1
import java.io.StringReader;,b2bab804b543bfe181fe435efe35628ce0e21b39,0,0
import org.apache.tomcat.util.http.parser.MediaType;,b2bab804b543bfe181fe435efe35628ce0e21b39,0,0
List<String> attrs = new ArrayList<>();,01fce2f545f885e458013caba9b8c2e34b425b90,5,1
List<String> attrs = new ArrayList<>();,01fce2f545f885e458013caba9b8c2e34b425b90,5,1
List<String> objectAttrs = new ArrayList<>();,01fce2f545f885e458013caba9b8c2e34b425b90,4,0
List<String> contextAttrs = new ArrayList<>();,01fce2f545f885e458013caba9b8c2e34b425b90,4,0
List<String> objectAttrs = new ArrayList<>();,01fce2f545f885e458013caba9b8c2e34b425b90,4,0
List<String> contextAttrs = new ArrayList<>();,01fce2f545f885e458013caba9b8c2e34b425b90,4,0
import org.apache.catalina.core.StandardContext;,01fce2f545f885e458013caba9b8c2e34b425b90,1,0
"objectAttrs.add(""className"");",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"fakeAttributes.put(Object.class, objectAttrs);",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
// Ignore attribute added by Eclipse for its internal tracking,01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"contextAttrs.add(""source"");",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"fakeAttributes.put(StandardContext.class, contextAttrs);",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"attrs.add(""className"");",01fce2f545f885e458013caba9b8c2e34b425b90,0,1
"fakeAttributes.put(Object.class, attrs);",01fce2f545f885e458013caba9b8c2e34b425b90,0,1
"objectAttrs.add(""className"");",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"fakeAttributes.put(Object.class, objectAttrs);",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
// Ignore attribute added by Eclipse for its internal tracking,01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"contextAttrs.add(""source"");",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"fakeAttributes.put(StandardContext.class, contextAttrs);",01fce2f545f885e458013caba9b8c2e34b425b90,0,0
"attrs.add(""className"");",01fce2f545f885e458013caba9b8c2e34b425b90,0,1
"fakeAttributes.put(Object.class, attrs);",01fce2f545f885e458013caba9b8c2e34b425b90,0,1
"public default void setTrailerFields(Supplier<Map<String, String>> supplier) {",075920d486ca37e0286586a9f017b4159ac63d65,6,1
"default void setTrailerFields(Supplier<Map<String, String>> supplier) {",075920d486ca37e0286586a9f017b4159ac63d65,5,0
"public default Supplier<Map<String, String>> getTrailerFields() {",075920d486ca37e0286586a9f017b4159ac63d65,4,1
"try (OutputStreamWriter osw = new OutputStreamWriter(baos, StandardCharsets.ISO_8859_1)) {",075920d486ca37e0286586a9f017b4159ac63d65,3,0
// Ignore disallowed headers,075920d486ca37e0286586a9f017b4159ac63d65,3,0
// Ignore disallowed headers,075920d486ca37e0286586a9f017b4159ac63d65,3,1
"default Supplier<Map<String, String>> getTrailerFields() {",075920d486ca37e0286586a9f017b4159ac63d65,3,0
"public void sendError(int sc, String msg) throws IOException;",075920d486ca37e0286586a9f017b4159ac63d65,3,1
"public void setHeader(String name, String value);",075920d486ca37e0286586a9f017b4159ac63d65,3,1
"public void addHeader(String name, String value);",075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_CONTINUE = 100;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_SWITCHING_PROTOCOLS = 101;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_OK = 200;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_CREATED = 201;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_ACCEPTED = 202;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_NON_AUTHORITATIVE_INFORMATION = 203;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_NO_CONTENT = 204;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_RESET_CONTENT = 205;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_PARTIAL_CONTENT = 206;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_MULTIPLE_CHOICES = 300;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_MOVED_PERMANENTLY = 301;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_MOVED_TEMPORARILY = 302;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_FOUND = 302;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_SEE_OTHER = 303;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_NOT_MODIFIED = 304;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_USE_PROXY = 305;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_TEMPORARY_REDIRECT = 307;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_PERMANENT_REDIRECT = 308;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_BAD_REQUEST = 400;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_UNAUTHORIZED = 401;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_PAYMENT_REQUIRED = 402;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_FORBIDDEN = 403;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_NOT_FOUND = 404;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_METHOD_NOT_ALLOWED = 405;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_NOT_ACCEPTABLE = 406;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_PROXY_AUTHENTICATION_REQUIRED = 407;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_REQUEST_TIMEOUT = 408;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_CONFLICT = 409;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_GONE = 410;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_LENGTH_REQUIRED = 411;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_PRECONDITION_FAILED = 412;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_REQUEST_ENTITY_TOO_LARGE = 413;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_REQUEST_URI_TOO_LONG = 414;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_UNSUPPORTED_MEDIA_TYPE = 415;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_REQUESTED_RANGE_NOT_SATISFIABLE = 416;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_EXPECTATION_FAILED = 417;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_MISDIRECTED_REQUEST = 421;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_UNPROCESSABLE_CONTENT = 422;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_UPGRADE_REQUIRED = 426;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_INTERNAL_SERVER_ERROR = 500;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_NOT_IMPLEMENTED = 501;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_BAD_GATEWAY = 502;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_SERVICE_UNAVAILABLE = 503;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
public static final int SC_GATEWAY_TIMEOUT = 504;,075920d486ca37e0286586a9f017b4159ac63d65,3,1
